order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3244249,31717,train,10,1,17,5
1656674,31719,train,16,1,11,5
2847764,31720,train,8,1,21,30
3409809,31721,train,6,6,12,30
1543574,31722,train,12,5,17,26
2004929,31723,train,7,6,10,8
2275828,31724,train,10,3,17,10
2956404,31725,train,27,1,20,13
524088,31727,train,4,3,10,30
90145,31728,train,7,3,12,30
2895977,31729,train,52,5,8,8
2182966,31730,train,15,3,16,30
3277907,31732,train,12,4,14,17
1542275,31733,train,11,3,15,0
3353769,31735,train,7,5,15,10
2518233,31736,train,7,0,23,10
2764294,31737,train,13,6,14,15
1475474,31738,train,6,6,3,30
3092077,31741,train,10,5,12,22
851027,31742,train,5,3,9,23
1239247,31747,train,8,6,13,30
1144875,31748,train,32,1,6,5
1958653,31750,train,13,6,7,7
2577475,31752,train,18,2,21,9
2317440,31753,train,12,2,23,30
168345,31754,train,5,1,8,10
2888072,31755,train,10,3,6,9
1321774,31756,train,14,2,14,21
1368881,31757,train,5,1,10,30
2373320,31759,train,7,3,13,16
666498,31760,train,70,2,8,5
1118851,31762,train,4,1,11,7
2494054,31763,train,52,4,13,7
2066418,31765,train,20,6,11,8
1175982,31767,train,5,1,13,30
130671,31768,train,24,1,15,5
2513478,31769,train,13,0,9,8
2875635,31770,train,44,0,9,8
1369250,31771,train,6,3,18,23
3183315,31772,train,12,5,12,1
2052878,31774,train,4,2,19,21
3366666,31775,train,10,6,12,30
1836940,31777,train,6,1,16,4
267141,31778,train,4,5,8,15
1741292,31779,train,5,3,19,30
2503635,31780,train,33,0,21,4
1382773,31781,train,14,0,11,30
256633,31782,train,7,6,15,30
3020836,31784,train,16,1,15,15
2803053,31786,train,10,0,15,6
2572910,31788,train,16,5,9,30
3228619,31790,train,22,3,17,18
1401891,31791,train,19,2,17,14
492376,31792,train,34,1,14,17
2256722,31794,train,8,5,10,3
2507970,31796,train,13,5,21,5
1349832,31798,train,7,5,14,10
2114301,31799,train,5,4,18,9
2814941,31800,train,53,4,10,0
2682535,31801,train,44,1,15,2
1760857,31804,train,31,3,3,11
1698545,31806,train,9,0,8,7
2448532,31807,train,4,5,8,5
965286,31808,train,26,3,7,30
1679381,31809,train,27,1,14,7
3109319,31810,train,11,1,9,17
1004543,31811,train,84,0,9,1
1150612,31812,train,52,6,16,8
675336,31814,train,6,3,15,30
957626,31816,train,66,0,23,6
675709,31817,train,5,4,9,30
2641634,31821,train,9,6,13,13
2701172,31822,train,12,5,17,23
2672558,31823,train,52,0,10,4
1368993,31825,train,5,3,23,9
849841,31829,train,10,3,19,1
2821303,31830,train,20,5,13,30
2514716,31831,train,7,6,17,11
2356466,31832,train,54,3,9,7
1520712,31833,train,6,0,18,30
2877984,31834,train,11,0,22,1
582688,31835,train,7,1,7,27
3253043,31836,train,27,3,16,25
1991628,31837,train,5,0,16,30
1991978,31839,train,4,4,12,9
1919431,31840,train,41,5,11,7
2491682,31841,train,9,0,12,24
3040282,31843,train,4,5,19,30
482324,31845,train,9,0,21,2
2010730,31846,train,7,0,12,9
2563382,31847,train,4,1,15,17
1073137,31848,train,4,2,18,30
2813501,31850,train,36,0,13,7
1625763,31851,train,20,1,15,28
3327394,31853,train,5,5,13,17
1085399,31859,train,10,2,9,30
715803,31861,train,5,3,19,10
2548061,31862,train,10,2,13,30
2707761,31863,train,7,2,15,30
1130967,31865,train,11,2,13,3
2855915,31866,train,13,3,22,10
734017,31867,train,12,2,12,3
2710332,31868,train,14,5,8,8
389951,31869,train,7,1,15,30
376896,31870,train,8,4,14,30
2651355,31871,train,10,0,17,1
1153238,31873,train,51,2,9,8
1640888,31876,train,12,2,16,30
276978,31877,train,26,1,15,23
1913787,31878,train,5,5,17,30
1389554,31879,train,15,2,22,11
2486692,31882,train,4,0,22,30
2404263,31883,train,12,0,11,21
1924347,31885,train,35,1,12,7
386390,31886,train,10,0,23,6
2070635,31887,train,8,2,17,17
593120,31888,train,15,3,11,14
1166481,31889,train,8,3,7,30
570394,31890,train,8,0,9,7
854571,31891,train,7,2,12,6
3065154,31895,train,4,0,15,13
715608,31897,train,26,6,8,30
2500739,31898,train,22,1,20,11
458509,31899,train,12,2,13,9
929447,31900,train,19,0,16,4
1630914,31901,train,8,1,10,19
1024723,31902,train,7,0,7,30
3343236,31903,train,39,6,16,11
1485586,31904,train,5,3,11,30
1852938,31905,train,17,6,15,9
1506309,31907,train,9,4,13,30
1266100,31908,train,9,4,11,8
3092021,31911,train,11,6,19,30
2416215,31913,train,16,5,19,16
307284,31915,train,4,2,18,23
484358,31916,train,13,1,15,17
1243983,31917,train,14,4,17,23
1787720,31918,train,12,5,16,10
2617566,31919,train,14,2,16,21
2197316,31921,train,11,3,9,8
3383418,31923,train,7,1,13,2
55016,31929,train,4,0,14,10
16153,31931,train,4,0,14,30
2549629,31934,train,6,6,12,13
715405,31935,train,49,0,7,1
1102548,31940,train,12,5,19,7
1585341,31941,train,16,1,14,11
1724881,31943,train,12,1,23,30
3226564,31945,train,56,4,19,3
844493,31946,train,8,6,9,5
2538873,31948,train,7,5,17,17
2563465,31949,train,17,6,10,30
754138,31950,train,30,0,7,22
2568502,31952,train,5,0,21,15
1544162,31954,train,15,1,14,21
1361469,31955,train,17,2,17,10
2424405,31956,train,8,6,23,17
3003911,31958,train,34,0,20,6
790663,31959,train,9,6,19,11
3096689,31962,train,27,3,7,7
2809461,31963,train,68,4,14,5
1735597,31964,train,8,4,15,30
257196,31965,train,15,0,22,6
941191,31966,train,14,2,16,15
3122603,31967,train,4,3,20,23
476580,31968,train,13,1,4,30
719202,31969,train,5,2,10,5
3002329,31970,train,7,0,20,23
3205952,31974,train,16,0,18,4
2327753,31975,train,8,4,9,4
1539903,31976,train,23,6,10,19
2782157,31977,train,23,0,20,8
1539833,31978,train,44,0,2,2
2875326,31979,train,14,2,12,13
3219935,31982,train,15,4,19,4
464898,31983,train,48,6,14,0
247308,31985,train,10,1,9,19
342766,31987,train,13,4,9,30
320113,31988,train,10,2,13,14
2700472,31991,train,34,0,9,8
1337218,31992,train,9,4,9,12
2742353,31993,train,5,0,9,30
1188651,31994,train,26,6,17,7
1269633,31995,train,8,6,10,6
2628702,31997,train,5,2,11,7
2581911,31998,train,4,5,14,30
3161935,31999,train,18,1,11,20
144670,32000,train,11,6,13,30
2303541,32003,train,23,6,14,7
2047877,32005,train,5,0,12,7
2497533,32006,train,17,4,12,7
1869442,32007,train,51,2,16,3
2450920,32008,train,7,0,14,30
2090502,32009,train,9,1,10,30
596906,32010,train,6,1,16,30
347773,32013,train,14,0,11,3
1948563,32014,train,20,0,20,22
2027663,32015,train,5,0,19,30
648232,32017,train,8,1,11,30
1598016,32019,train,9,5,15,30
999985,32021,train,19,0,13,30
716114,32022,train,5,4,13,30
2068346,32023,train,13,1,8,13
2894348,32024,train,7,6,17,11
136161,32026,train,17,4,12,30
3351871,32027,train,34,1,19,30
1856286,32028,train,20,1,12,27
2200302,32029,train,7,5,10,12
2178741,32031,train,28,5,8,9
3262377,32032,train,16,2,18,16
2806345,32033,train,38,6,17,4
2223172,32034,train,29,5,7,4
649899,32035,train,31,4,20,6
2909848,32037,train,10,0,14,14
117492,32039,train,40,0,9,5
2478605,32041,train,14,2,13,30
168566,32043,train,31,5,9,4
379052,32044,train,8,6,8,29
2234714,32045,train,6,0,19,14
1429461,32046,train,20,3,11,30
2084121,32048,train,10,5,14,21
2901124,32049,train,5,1,11,30
1721178,32053,train,25,2,16,0
3005594,32055,train,4,1,12,30
1154446,32057,train,8,3,10,30
2866611,32058,train,5,4,17,30
951353,32060,train,10,3,14,30
2071180,32061,train,6,3,19,12
2113430,32064,train,28,1,9,18
2040358,32065,train,24,5,16,7
1513334,32067,train,39,1,15,6
7657,32069,train,6,1,15,30
2151253,32070,train,25,1,18,7
2946863,32071,train,9,2,13,30
2006168,32073,train,63,3,7,11
2018548,32074,train,4,6,10,19
2888395,32076,train,28,5,15,12
1801524,32077,train,5,0,17,30
2585124,32078,train,4,4,17,10
3399839,32083,train,6,0,11,30
3335278,32084,train,76,0,12,7
1702615,32086,train,14,5,8,5
3302011,32089,train,21,0,18,7
1109582,32090,train,24,4,10,15
2704479,32092,train,100,0,15,0
438143,32093,train,43,2,12,9
1537313,32094,train,5,0,12,8
1877855,32095,train,31,2,9,13
1878388,32097,train,12,0,11,8
1629423,32099,train,100,1,14,1
1112593,32100,train,5,0,8,14
1779598,32101,train,14,4,17,9
3385939,32103,train,4,1,11,24
3317649,32104,train,35,4,9,9
2757986,32105,train,5,2,17,8
2151048,32108,train,28,4,20,19
2117747,32109,train,9,3,21,29
1161224,32111,train,35,4,9,10
914392,32112,train,4,2,12,29
1836825,32113,train,22,4,13,6
780992,32114,train,7,2,15,30
17205,32117,train,9,6,12,30
3392102,32118,train,83,6,17,4
262287,32120,train,5,4,21,10
1236462,32121,train,14,1,16,6
341998,32122,train,6,1,12,6
3037655,32124,train,6,2,17,30
2385869,32125,train,12,1,13,30
2281828,32126,train,11,0,16,0
1747669,32128,train,12,0,16,7
2088399,32130,train,5,6,9,15
1691006,32131,train,5,0,9,30
520162,32133,train,9,0,13,2
3020848,32134,train,14,0,19,13
629127,32137,train,16,0,17,9
1914753,32138,train,18,5,17,7
689375,32140,train,4,1,15,30
2842438,32141,train,5,1,18,30
1366668,32143,train,67,6,15,5
1055300,32144,train,4,0,17,25
3017626,32146,train,31,2,16,24
2026575,32147,train,19,3,15,16
1678300,32148,train,4,0,14,14
961779,32149,train,5,0,7,21
2599674,32150,train,5,1,14,30
1285444,32153,train,9,0,19,6
2398995,32154,train,32,2,18,12
1207185,32155,train,7,2,13,4
954403,32156,train,11,0,19,2
292709,32157,train,24,3,9,30
981470,32158,train,4,1,15,25
1490594,32159,train,7,3,22,19
2029247,32160,train,4,0,10,7
2922477,32161,train,11,0,11,6
2824580,32162,train,26,5,7,7
1897283,32163,train,14,2,17,12
2220880,32168,train,64,5,6,8
2121485,32171,train,55,6,9,5
2665090,32172,train,12,2,16,3
1581149,32174,train,7,6,17,4
566326,32176,train,4,1,9,21
1295366,32177,train,8,6,11,8
3059046,32179,train,5,0,15,12
3120349,32180,train,10,0,12,21
2167334,32182,train,4,4,12,14
2426490,32183,train,7,6,8,6
2256143,32186,train,31,0,16,7
2562595,32187,train,34,3,18,30
1822597,32188,train,8,4,16,5
2692950,32191,train,6,6,17,0
2930133,32193,train,8,5,15,11
2161666,32195,train,10,3,19,4
1773131,32196,train,4,0,12,22
3067183,32197,train,11,6,12,30
1694721,32200,train,7,5,16,13
2571847,32201,train,4,4,18,30
2652494,32202,train,8,4,16,7
3324414,32204,train,9,0,17,7
3318240,32205,train,11,1,7,18
773281,32207,train,12,0,19,21
972898,32209,train,6,1,1,30
3288379,32210,train,19,2,1,1
1302860,32211,train,44,2,23,4
2768561,32213,train,20,1,13,30
914708,32217,train,13,5,15,5
1724767,32218,train,24,1,17,11
3358728,32219,train,7,1,10,30
2309773,32220,train,5,1,23,15
138685,32222,train,15,1,10,30
2470058,32224,train,12,0,19,24
3127300,32225,train,4,6,18,30
2369443,32226,train,7,0,22,30
2450230,32227,train,26,6,11,3
1847791,32228,train,6,2,16,30
1245647,32229,train,86,5,7,3
3389609,32231,train,5,5,13,20
701868,32237,train,18,2,17,8
1515915,32238,train,9,1,5,21
1049434,32240,train,73,0,2,5
983653,32241,train,10,5,8,30
2116306,32242,train,10,6,7,27
2617781,32243,train,6,0,14,30
2827809,32247,train,4,1,13,14
1670914,32248,train,19,6,9,5
2462426,32249,train,20,5,17,18
2622620,32250,train,11,2,15,26
695035,32251,train,6,5,8,11
3148389,32253,train,16,6,12,17
3411862,32254,train,9,3,10,15
2117094,32255,train,4,0,14,30
1642430,32256,train,8,1,18,15
124394,32258,train,16,5,15,14
3076838,32259,train,5,5,9,2
2809104,32263,train,8,5,5,7
1672368,32265,train,21,0,22,3
1833762,32268,train,61,0,9,4
1601796,32269,train,20,0,14,15
2232407,32270,train,86,0,11,5
1169065,32271,train,4,5,15,30
1218096,32272,train,6,3,17,26
2443157,32273,train,18,4,13,24
1178150,32274,train,28,0,17,30
2331192,32275,train,15,1,9,8
465725,32277,train,12,0,13,30
1242984,32279,train,10,4,13,10
2115169,32283,train,11,3,16,25
1606202,32286,train,9,1,12,20
849865,32287,train,22,2,13,9
27499,32290,train,6,2,11,30
2514150,32294,train,11,3,17,11
587443,32295,train,10,4,15,4
1398786,32296,train,5,0,0,7
1325508,32298,train,7,0,12,15
2320032,32301,train,4,4,19,30
2669161,32302,train,9,0,12,21
2630912,32303,train,14,2,8,7
2992102,32304,train,12,1,18,8
950256,32305,train,4,6,10,8
1497697,32306,train,20,1,13,4
3322089,32307,train,28,0,14,11
1390027,32308,train,14,3,7,6
1413580,32309,train,7,5,14,7
929940,32310,train,5,0,14,30
591257,32312,train,31,1,9,8
1912348,32313,train,41,1,20,18
3019347,32314,train,12,3,15,9
2760366,32315,train,9,0,11,17
668244,32316,train,19,1,13,8
3062449,32319,train,23,5,10,3
1288730,32320,train,60,1,10,7
1241510,32321,train,16,1,10,17
2742680,32322,train,8,1,12,30
1667170,32323,train,6,6,14,24
1039313,32324,train,17,0,12,14
2865963,32327,train,8,5,11,30
1294786,32328,train,82,5,13,7
1943509,32329,train,6,5,14,30
378925,32330,train,7,6,11,30
1575746,32333,train,5,3,12,30
2295389,32334,train,72,5,16,3
1424461,32335,train,10,0,21,28
2803523,32336,train,62,4,7,4
140747,32337,train,7,1,20,30
2821679,32338,train,7,3,14,30
2415189,32339,train,46,1,12,10
1104872,32340,train,62,2,11,8
3135677,32341,train,15,3,10,28
1707537,32342,train,12,3,18,2
1409309,32343,train,13,2,15,9
3247688,32344,train,9,4,19,11
2071363,32345,train,16,4,9,30
2858539,32346,train,4,5,13,6
1905159,32349,train,42,4,9,23
3355042,32350,train,8,0,13,3
1852491,32359,train,8,4,21,10
1659497,32362,train,34,1,16,22
1876512,32363,train,8,3,16,12
3167396,32364,train,11,5,18,8
1409378,32367,train,11,2,13,15
1826419,32369,train,7,2,9,15
512205,32371,train,7,5,13,5
3229886,32372,train,13,1,21,12
2400820,32373,train,87,0,17,1
2581707,32374,train,4,0,18,29
1981684,32375,train,5,3,8,29
3106416,32376,train,46,3,17,30
3271241,32377,train,12,3,15,16
2301223,32378,train,16,5,18,30
1259537,32381,train,8,6,11,11
1003915,32382,train,6,1,12,30
1009640,32384,train,4,0,11,22
1093366,32386,train,9,1,7,13
963549,32387,train,6,1,18,21
2679990,32389,train,35,6,9,8
1880578,32393,train,5,0,16,29
3160700,32395,train,5,3,22,30
3349241,32396,train,6,5,15,30
1740973,32398,train,4,1,16,26
3356865,32400,train,55,4,9,5
3016899,32402,train,35,1,18,15
1185904,32403,train,14,0,13,13
2888552,32404,train,9,1,13,12
1596888,32406,train,33,0,15,5
3382739,32407,train,4,4,16,16
3365563,32408,train,19,2,11,30
1154586,32411,train,23,3,17,13
354259,32413,train,9,2,17,16
1477505,32417,train,4,0,13,30
3019336,32418,train,18,2,23,19
2413388,32419,train,12,6,17,30
1499780,32420,train,4,3,11,30
1533185,32421,train,11,4,9,9
1442777,32422,train,8,4,17,23
1008413,32425,train,6,6,12,1
436367,32426,train,10,0,21,30
745037,32427,train,12,5,15,30
2850019,32429,train,37,1,15,1
327814,32430,train,24,4,17,2
708462,32432,train,5,2,22,9
1613172,32435,train,11,0,14,14
3062488,32436,train,9,0,10,7
859657,32437,train,25,5,10,7
784540,32438,train,17,0,9,17
289252,32439,train,5,0,9,8
1076301,32444,train,9,3,9,27
1576258,32445,train,7,3,22,21
1872857,32446,train,5,1,8,19
628947,32447,train,32,1,12,30
2838740,32448,train,18,4,19,25
765104,32449,train,6,6,14,5
2079786,32453,train,11,6,0,3
226187,32454,train,23,0,14,28
2508451,32456,train,6,0,9,17
399076,32458,train,15,5,16,9
2759970,32460,train,4,3,9,15
3112292,32461,train,10,5,9,30
1353448,32462,train,10,4,16,14
1745179,32464,train,21,6,11,30
1174971,32465,train,9,1,23,30
2364893,32467,train,12,6,16,30
1676856,32468,train,6,6,13,7
2754826,32469,train,9,3,18,29
1648866,32470,train,4,0,21,30
2674380,32471,train,17,0,14,14
1257106,32472,train,13,1,12,7
619207,32474,train,14,0,13,4
1575541,32476,train,7,3,9,30
1793498,32477,train,4,2,11,30
251245,32478,train,5,2,13,30
1835629,32480,train,8,6,19,19
2931302,32483,train,23,2,19,30
621995,32487,train,11,2,18,4
1357382,32488,train,9,2,15,8
964123,32490,train,15,0,20,30
687713,32493,train,9,1,16,5
3394858,32495,train,15,6,22,14
2485148,32496,train,4,4,9,15
2458495,32500,train,12,3,7,30
3377703,32503,train,31,2,12,7
1217600,32504,train,30,1,17,30
2943756,32510,train,15,0,14,26
2827950,32511,train,9,6,17,7
1246096,32512,train,23,0,20,13
555552,32513,train,8,4,20,20
226412,32515,train,14,4,19,18
2308307,32516,train,4,5,0,10
3033229,32517,train,6,3,11,22
3266409,32519,train,7,4,13,30
132393,32521,train,33,4,10,1
266206,32522,train,18,3,11,9
490362,32525,train,50,5,15,13
1907342,32526,train,4,6,12,30
20079,32527,train,5,6,10,11
1587623,32528,train,42,5,18,2
1505292,32529,train,6,0,12,20
1346174,32533,train,12,3,8,9
2674664,32534,train,20,4,13,13
1572338,32536,train,20,6,15,30
2580355,32537,train,54,6,14,4
1431666,32538,train,6,3,12,0
140696,32540,train,38,3,10,2
2165697,32541,train,19,0,19,13
2451256,32543,train,24,0,9,2
682024,32544,train,6,0,12,30
1400786,32545,train,21,1,20,24
384339,32546,train,4,1,9,12
1925947,32548,train,10,5,14,19
1765766,32549,train,15,0,17,13
1407857,32551,train,4,1,18,12
1224652,32552,train,5,5,14,5
2641587,32553,train,12,5,15,17
3366069,32555,train,6,0,12,15
2315178,32556,train,13,4,18,1
1999756,32557,train,55,0,15,3
3278168,32558,train,12,4,13,6
2436691,32561,train,53,5,5,7
1778045,32565,train,14,1,22,24
1198524,32567,train,30,5,18,0
504923,32568,train,4,4,21,30
758171,32570,train,36,4,12,21
2159486,32571,train,4,3,22,0
5734,32573,train,21,2,15,24
1952027,32576,train,6,1,12,30
1061120,32577,train,13,3,15,14
2049760,32578,train,31,0,19,19
1751555,32579,train,9,6,8,30
1079486,32580,train,10,0,9,0
562432,32581,train,7,2,8,16
1249399,32582,train,77,6,11,10
215003,32583,train,30,1,9,30
2267167,32585,train,10,4,15,30
1616834,32586,train,10,6,15,30
234520,32587,train,23,4,19,30
250549,32588,train,24,5,15,30
2459810,32590,train,25,2,17,20
3200300,32591,train,24,3,0,9
1926553,32592,train,31,0,12,27
792722,32593,train,4,4,18,23
2945449,32594,train,68,1,14,9
2317221,32595,train,6,3,11,28
3020880,32599,train,4,2,8,30
2232033,32601,train,10,1,8,30
2596566,32604,train,12,6,14,0
1004651,32605,train,4,6,16,30
3110452,32607,train,43,4,15,30
3120431,32608,train,18,2,20,23
1334431,32609,train,10,0,11,22
465780,32612,train,6,0,20,20
1541234,32614,train,5,1,10,1
480765,32615,train,32,0,8,28
1813084,32616,train,33,0,20,11
2745726,32617,train,100,3,13,2
1026511,32618,train,33,0,13,30
254890,32619,train,13,2,14,25
2925453,32620,train,11,0,9,14
3270819,32622,train,13,5,13,19
1490343,32623,train,19,6,16,30
2306425,32627,train,42,3,22,12
2795143,32633,train,6,6,9,30
2617966,32635,train,14,2,17,29
2171121,32637,train,6,5,12,30
623054,32639,train,20,4,15,30
3083252,32641,train,5,6,3,16
3381234,32645,train,4,0,16,21
1553591,32649,train,4,5,16,30
2309512,32652,train,52,5,16,12
287789,32654,train,8,1,9,5
3003879,32657,train,18,3,12,8
2097863,32658,train,9,0,16,8
175356,32659,train,17,4,12,30
2669090,32660,train,57,0,18,14
2147914,32663,train,19,0,16,19
3082346,32664,train,40,1,18,12
2613434,32665,train,16,4,19,12
2774552,32668,train,21,2,11,19
92251,32669,train,7,2,10,30
47805,32670,train,9,0,18,8
896854,32671,train,10,4,18,30
3380131,32672,train,5,2,10,5
1690693,32673,train,30,1,8,4
574798,32675,train,4,4,15,30
2255412,32677,train,4,0,13,4
3304187,32679,train,27,5,15,14
1880676,32680,train,26,0,12,29
1370606,32681,train,4,1,14,9
1681113,32682,train,13,5,16,19
384935,32684,train,16,5,9,30
451671,32686,train,8,1,11,12
3317235,32688,train,60,0,10,5
192435,32689,train,17,1,18,21
3219532,32690,train,47,4,10,9
922297,32691,train,22,4,15,3
1318853,32692,train,5,0,14,28
558115,32694,train,8,3,16,16
1230760,32695,train,12,3,16,11
2857069,32696,train,5,4,13,18
2140800,32697,train,9,1,14,30
885429,32698,train,4,0,12,27
952808,32699,train,14,6,9,30
579560,32701,train,7,6,8,30
2647777,32702,train,11,0,7,30
2658106,32703,train,17,4,6,30
619938,32704,train,7,3,20,30
2351340,32705,train,7,5,15,22
2737791,32706,train,6,0,17,30
2031294,32709,train,4,0,16,4
2916591,32710,train,4,1,14,27
2419431,32711,train,33,6,9,8
39573,32712,train,48,0,16,2
1961835,32713,train,13,2,7,2
